id,start,read_length
1877,21349,269
1878,18235,244
1879,11584,283
1880,33389,226
1881,36812,247
1882,869,232
1883,2737,213
1884,7857,266
1885,4839,223
1886,9181,245
1887,38058,232
1888,32638,252
1889,41116,233
1890,6116,248
1891,47445,240
1892,29902,274
1893,7570,265
1894,15838,256
1895,8409,264
1896,46853,229
1897,36218,268
1898,33578,213
1899,42295,214
1900,13599,280
1901,4401,307
1902,49732,265
1903,7877,238
1904,8031,229
1905,36452,230
1906,10220,254
1907,39761,257
1908,37336,268
1909,11222,232
1910,7815,253
1911,16053,269
1912,1469,267
1913,31677,272
1914,44652,297
1915,43372,193
1916,32381,240
1917,2231,248
1918,35117,253
1919,6385,236
1920,32218,239
1921,33441,223
1922,7741,232
1923,38224,268
1924,22377,327
1925,42955,248
1926,30393,253
1927,28455,280
1928,10699,253
1929,36893,282
1930,17491,304
1931,16656,308
1932,36352,219
1933,12698,242
1934,47134,234
1935,36082,188
1936,30479,251
1937,47535,216
1938,12419,214
1939,25400,235
1940,40107,206
1941,39535,269
1942,23613,253
1943,179,221
1944,4249,291
1945,40623,242
1946,2016,193
1947,36484,278
1948,9104,254
1949,29469,246
1950,11247,217
1951,42744,306
1952,9990,235
1953,36920,295
1954,41990,218
1955,17399,230
1956,37666,286
1957,1992,252
1958,37179,290
1959,6970,287
1960,36820,218
1961,40942,216
1962,7357,231
1963,42469,242
1964,20660,246
1965,28169,200
1966,43404,299
1967,25959,272
1968,36595,216
1969,5054,237
1970,28529,265
1971,23015,247
1972,20924,252
1973,22892,254
1974,40326,249
1975,39326,251
1976,15427,237
1977,18081,261
1978,10070,232
1979,11370,225
1980,33865,234
1981,2208,199
1982,31159,243
1983,25611,277
1984,35864,254
1985,39344,270
1986,5999,264
1987,974,235
1988,37359,268
1989,301,303
1990,31124,248
1991,7857,277
1992,18403,230
1993,48436,250
1994,31511,258
1995,23831,264
1996,22780,196
1997,17102,278
1998,43268,275
1999,49308,271
2000,42066,219
2001,15530,228
2002,1690,277
2003,44202,254
2004,2539,260
2005,16083,195
2006,10715,250
2007,1050,291
2008,45533,225
2009,36986,261
2010,31902,216
2011,17712,261
2012,30757,300
2013,29217,266
2014,13537,233
2015,23184,203
2016,23391,285
2017,35311,220
2018,10407,196
2019,4340,214
2020,11229,172
2021,15786,261
2022,41841,262
2023,48964,270
2024,31600,269
2025,12221,193
2026,24039,223
2027,36803,245
2028,49452,225
2029,35519,215
2030,28963,240
2031,5890,227
2032,35225,295
2033,28039,276
2034,17674,263
2035,40180,208
2036,19475,237
2037,2180,292
2038,12098,274
2039,49151,278
2040,6533,277
2041,30398,278
2042,37304,237
2043,38190,247
2044,14308,253
2045,35265,259
2046,39010,246
2047,40210,263
2048,48550,286
2049,43951,284
2050,10060,251
2051,8236,250
2052,48940,265
2053,26341,246
2054,42231,324
2055,7628,243
2056,19337,209
2057,2230,269
2058,27152,271
2059,27235,234
2060,24089,274
2061,37018,246
2062,8910,211
2063,41738,213
2064,41571,230
2065,6041,250
2066,32707,266
2067,12278,285
2068,36313,262
2069,27490,245
2070,25596,250
2071,45158,264
2072,30078,258
2073,7115,238
2074,47411,252
2075,34957,252
2076,31627,192
2077,47228,280
2078,36736,250
2079,35179,293
2080,48827,234
2081,8215,232
2082,39484,251
2083,30041,248
2084,8684,322
2085,31793,275
2086,1862,204
2087,7041,264
2088,43863,313
2089,44689,279
2090,16124,227
2091,38174,235
2092,10557,280
2093,16719,264
2094,33450,201
2095,23406,242
2096,11881,263
2097,35136,237
2098,23477,254
2099,31280,284
2100,20965,247
2101,6952,251
2102,43060,292
2103,49597,274
2104,33554,258
2105,29463,227
2106,39500,206
2107,9886,221
2108,24541,225
2109,10995,255
2110,49070,196
2111,19074,241
2112,21575,281
2113,10003,287
2114,9692,243
2115,881,287
2116,32036,302
2117,15364,255
2118,23570,237
2119,23963,224
2120,2516,263
2121,5518,256
2122,5691,253
2123,29030,230
2124,43825,241
2125,20446,266
2126,31291,318
2127,30199,258
2128,5956,222
2129,9189,284
2130,46259,287
2131,32420,271
2132,12825,213
2133,16151,191
2134,38343,280
2135,30966,302
2136,20726,222
2137,19308,292
2138,3832,204
2139,47645,190
2140,14175,291
2141,23908,248
2142,7687,244
2143,31217,280
2144,11558,235
2145,26204,258
2146,13670,325
2147,11680,268
2148,25052,232
2149,16018,178
2150,0,300
2151,11694,262
2152,43650,278
2153,41424,242
2154,42732,225
2155,43313,242
2156,48655,274
2157,44589,264
2158,46330,265
2159,7469,256
2160,8843,231
2161,21689,293
2162,37326,253
2163,26856,240
2164,3981,279
2165,28169,198
2166,38798,316
2167,31998,237
2168,11868,252
2169,24458,285
2170,23815,247
2171,23537,234
2172,13552,282
2173,30794,233
2174,1958,222
2175,20910,272
2176,25346,215
2177,37428,310
2178,48928,258
2179,18117,222
2180,2993,274
2181,44590,246
2182,27379,248
2183,22340,218
2184,10557,200
2185,46098,231
2186,7496,247
2187,29477,241
2188,19670,305
2189,37707,258
2190,5637,223
2191,1045,240
2192,32026,244
2193,926,291
2194,48125,271
2195,30531,309
2196,21274,216
2197,6982,232
2198,17036,291
2199,27338,207
2200,24788,268
2201,43591,279
2202,33767,261
2203,42967,271
2204,792,258
2205,6118,219
2206,30961,230
2207,48488,228
2208,40429,265
2209,11380,269
2210,23552,215
2211,25248,242
2212,15223,236
2213,24436,241
2214,5440,296
2215,19868,250
2216,31249,232
2217,46193,238
2218,22311,270
2219,34779,238
2220,45121,264
2221,37939,237
2222,34391,310
2223,10679,261
2224,32515,319
2225,162,242
2226,24839,254
2227,6969,155
2228,23638,204
2229,42904,248
2230,34544,194
2231,42481,273
2232,46640,246
2233,10227,193
2234,18108,213
2235,24178,255
2236,44953,265
2237,45736,265
2238,42788,288
2239,34574,194
2240,22788,273
2241,30742,208
2242,1800,226
2243,9934,239
2244,23041,239
2245,44688,225
2246,5188,210
2247,18357,256
2248,8201,301
2249,4205,227
2250,12073,248
2251,24577,278
2252,47331,275
2253,22347,306
2254,4792,254
2255,35106,211
2256,39214,246
2257,17281,247
2258,34155,244
2259,21342,333
2260,25725,254
2261,31634,241
2262,31147,253
2263,24605,267
2264,20859,279
2265,17823,226
2266,28874,224
2267,43077,297
2268,41623,217
2269,42198,273
2270,1183,234
2271,39902,261
2272,2144,223
2273,26498,224
2274,23205,294
2275,37064,288
2276,19177,222
2277,12620,256
2278,45249,271
2279,15092,220
2280,22487,279
2281,32574,221
2282,7600,219
2283,6001,245
2284,34606,259
2285,46556,243
2286,43559,266
2287,47752,237
2288,35381,183
2289,16828,266
2290,40055,266
2291,39995,211
2292,21099,273
2293,17180,255
2294,25052,305
2295,28603,270
2296,32019,204
2297,6673,250
2298,26470,254
2299,11894,223
2300,30371,289
2301,4445,234
2302,38614,248
2303,12284,308
2304,40916,219
2305,24661,314
2306,3583,261
2307,35488,266
2308,36577,253
2309,3730,279
2310,24012,206
2311,31038,301
2312,40765,296
2313,20955,297
2314,31537,222
2315,74,266
2316,28739,235
2317,33668,307
2318,40309,282
2319,36408,280
2320,29437,280
2321,14465,247
2322,5876,234
2323,23076,235
2324,20609,253
2325,37334,228
2326,40120,295
2327,15524,200
2328,36186,291
2329,10533,255
2330,30634,250
2331,3251,241
2332,5333,257
2333,33639,256
2334,29531,274
2335,20270,237
2336,10218,215
2337,43493,282
2338,21349,263
2339,31898,237
2340,4327,216
2341,19111,224
2342,29878,295
2343,40101,258
2344,41891,237
2345,13397,271
2346,23694,229
2347,17580,231
2348,48122,242
2349,24960,210
2350,3519,259
2351,20994,281
2352,15744,247
2353,40807,225
2354,26721,219
2355,25373,233
2356,39946,173
2357,38848,255
2358,37061,219
2359,17947,252
2360,12415,214
2361,677,200
2362,9769,291
2363,44108,267
2364,15068,243
2365,31041,272
2366,45182,220
2367,10503,237
2368,15488,230
2369,43129,272
2370,7380,283
2371,534,248
2372,2859,224
2373,20981,256
2374,6009,189
2375,42207,255
2376,44721,221
2377,703,244
2378,19410,270
2379,42014,318
2380,19785,282
2381,12512,231
2382,43796,232
2383,35553,257
2384,34408,226
2385,20164,238
2386,46651,238
2387,40539,261
2388,5525,160
2389,6177,203
2390,31281,268
2391,32848,241
2392,35323,235
2393,11940,226
2394,30159,279
2395,5090,231
2396,40416,218
2397,14618,237
2398,38232,183
2399,46912,252
2400,49363,245
2401,12946,239
2402,5965,231
2403,14701,293
2404,36633,277
2405,1704,217
2406,596,268
2407,6351,207
2408,20447,226
2409,37111,265
2410,13108,263
2411,35355,247
2412,6457,291
2413,12957,251
2414,11201,219
2415,24073,266
2416,7470,234
2417,36594,262
2418,33047,253
2419,10162,267
2420,6649,290
2421,48926,210
2422,22637,208
2423,49548,234
2424,10263,270
2425,4391,241
2426,46568,219
2427,8233,198
2428,6012,244
2429,41093,248
2430,16628,295
2431,45952,226
2432,41675,254
2433,47961,281
2434,15150,273
2435,9674,272
2436,45396,310
2437,32064,247
2438,28802,285
2439,47296,258
2440,45693,226
2441,45775,264
2442,41212,238
2443,33207,239
2444,18680,267
2445,20135,220
2446,20950,291
2447,44860,246
2448,22607,281
2449,26537,230
2450,13929,238
2451,36695,254
2452,40911,254
2453,21498,240
2454,17462,247
2455,46682,272
2456,4262,224
2457,14245,264
2458,29186,248
2459,38146,246
2460,26201,289
2461,30068,246
2462,40820,298
2463,33343,219
2464,20938,278
2465,39123,250
2466,25101,282
2467,19326,280
2468,18122,283
2469,3614,266
2470,19298,252
2471,46884,230
2472,44668,245
2473,42817,283
2474,21577,239
2475,33698,288
2476,23022,217
2477,24856,297
2478,31675,255
2479,9407,241
2480,25389,256
2481,30836,259
2482,46888,260
2483,32540,271
2484,6461,209
2485,12545,248
2486,36542,241
2487,48375,178
2488,10566,351
2489,22473,258
2490,19376,253
2491,47480,223
2492,37473,269
2493,5155,253
2494,29903,230
2495,7406,230
2496,47718,235
2497,28613,243
2498,9584,260
2499,20451,271
2500,2477,269
2501,7683,243
2502,25408,264
2503,23856,229
2504,3948,315
2505,36198,277
2506,28720,252
2507,919,212
2508,5170,245
2509,5259,226
2510,46221,213
2511,42880,266
2512,46175,244
2513,2218,213
2514,29893,288
2515,24400,242
2516,2402,252
2517,22022,236
2518,2867,243
2519,20992,248
2520,39413,266
2521,29203,268
2522,5847,247
2523,5128,229
2524,894,242
2525,1527,267
2526,22706,272
2527,37696,224
2528,14479,242
2529,39231,226
2530,36440,178
2531,8454,267
2532,14095,209
2533,35804,269
2534,26679,226
2535,40709,219
2536,5618,192
2537,31174,236
2538,16527,244
2539,19692,268
2540,10826,225
2541,4159,260
2542,27940,272
2543,49674,281
2544,33188,281
2545,22140,254
2546,39152,286
2547,14285,305
2548,15364,277
2549,27923,290
2550,23470,233
2551,40849,265
2552,9075,170
2553,2607,241
2554,35654,260
2555,33764,234
2556,3519,300
2557,4981,273
2558,46203,277
2559,15421,222
2560,21407,252
2561,42263,243
2562,32797,228
2563,42161,203
2564,44157,261
2565,6864,271
2566,11174,299
2567,31891,197
2568,30911,263
2569,27580,223
2570,21744,280
2571,22499,235
2572,47288,245
2573,31564,201
2574,39094,241
2575,21159,164
2576,10693,300
2577,46555,281
2578,47166,213
2579,22219,275
2580,27772,225
2581,17509,260
2582,15353,265
2583,16446,283
2584,13790,313
2585,30891,227
2586,46685,169
2587,18235,276
2588,1615,236
2589,23603,244
2590,23621,254
2591,45844,261
2592,10082,222
2593,43435,269
2594,7482,273
2595,27035,266
2596,10125,254
2597,5433,254
2598,32572,266
2599,10664,202
2600,9689,284
2601,5583,266
2602,11705,241
2603,40315,240
2604,307,256
2605,45633,223
2606,3800,271
2607,24748,284
2608,15704,332
2609,45413,223
2610,20890,302
2611,40854,264
2612,20031,234
2613,13501,251
2614,38103,214
2615,16035,255
2616,37538,226
2617,21763,274
2618,28274,209
2619,45746,211
2620,11122,222
2621,11041,263
2622,5904,207
2623,41429,225
2624,13992,206
2625,28051,240
2626,26507,301
2627,36804,225
2628,14127,228
2629,21807,239
2630,34632,227
2631,26281,302
2632,12010,233
2633,47265,272
2634,37568,241
2635,13957,236
2636,43126,246
2637,1669,235
2638,17593,267
2639,35375,248
2640,5364,277
2641,15353,276
2642,38776,296
2643,27097,246
2644,15225,286
2645,39614,219
2646,6918,250
2647,26352,230
2648,39949,260
2649,19820,269
2650,31878,221
2651,29802,220
2652,11298,239
2653,34617,237
2654,29499,301
2655,37736,250
2656,6049,294
2657,32793,240
2658,30022,219
2659,40990,265
2660,22993,264
2661,31373,263
2662,11450,252
2663,44143,284
2664,36939,251
2665,14254,277
2666,32037,269
2667,43720,281
2668,43216,265
2669,3663,264
2670,47205,264
2671,37522,280
2672,40716,236
2673,25456,245
2674,8134,271
2675,17885,203
2676,793,300
2677,36884,265
2678,33552,206
2679,22759,277
2680,9069,169
2681,40684,281
2682,28203,244
2683,6233,290
2684,42942,228
2685,40666,252
2686,11405,276
2687,49185,222
2688,13839,231
2689,36177,219
2690,13104,300
2691,14353,247
2692,2707,237
2693,19608,293
2694,11899,283
2695,23956,305
2696,30250,208
2697,4654,167
2698,23806,266
2699,47925,208
2700,22554,244
2701,3629,289
2702,17219,259
2703,2665,194
2704,15518,294
2705,23107,250
2706,22730,248
2707,35136,237
2708,42949,270
2709,41710,296
2710,19565,271
2711,20326,273
2712,7265,232
2713,8617,267
2714,16935,321
2715,14231,250
2716,21173,341
2717,285,225
2718,22782,233
2719,38929,275
2720,21795,308
2721,15566,232
2722,37869,292
2723,14750,259
2724,37702,180
2725,40583,214
2726,34223,202
2727,41326,189
2728,9975,224
2729,2818,274
2730,9226,263
2731,29493,203
2732,31896,259
2733,15919,255
2734,41220,268
2735,42725,283
2736,30356,242
2737,43549,280
2738,13978,300
2739,15842,241
2740,1996,233
2741,12611,207
2742,34003,218
2743,5342,240
2744,6900,194
2745,17983,189
2746,11478,250
2747,30696,270
2748,10290,233
2749,6015,237
2750,49342,227
2751,12909,235
2752,10056,228
2753,47190,290
2754,40332,251
2755,22058,239
2756,20007,256
2757,42056,291
2758,19957,219
2759,40161,225
2760,25569,274
2761,33381,205
2762,32641,266
2763,10854,237
2764,31061,252
2765,1960,255
2766,42809,266
2767,21498,258
2768,33244,266
2769,45600,241
2770,15771,234
2771,7654,219
2772,25932,289
2773,35602,269
2774,18348,248
2775,30329,273
2776,11415,227
2777,33555,245
2778,1848,246
2779,5881,272
2780,19190,238
2781,5833,275
2782,31557,234
2783,28684,273
2784,3249,319
2785,13465,267
2786,26521,249
2787,48584,231
2788,1797,264
2789,8464,248
2790,24546,259
2791,6628,282
2792,9725,273
2793,33058,253
2794,33676,208
2795,8582,226
2796,37089,249
2797,2392,308
2798,48460,271
2799,2430,235
2800,643,267
2801,35802,242
2802,48664,190
2803,44157,318
2804,25553,253
2805,3348,256
2806,378,242
2807,25307,259
2808,42796,204
2809,1226,238
2810,17622,249
2811,40559,211
2812,3738,255
2813,45970,237
2814,3934,254
2815,41112,275
2816,22037,241
2817,30851,330
2818,28907,296
2819,3085,202
2820,48391,291
2821,7024,234
2822,45219,269
2823,36885,312
2824,30376,247
2825,44532,275
2826,4034,263
2827,37913,292
2828,49671,280
2829,989,226
2830,18473,270
2831,6781,235
2832,21221,277
2833,7144,268
2834,19687,208
2835,41794,244
2836,17512,290
2837,29153,261
2838,36611,278
2839,36642,232
2840,30864,229
2841,9367,263
2842,11413,238
2843,26278,221
2844,45857,256
2845,11616,245
2846,49337,196
2847,45525,270
2848,18749,158
2849,39649,217
2850,40097,238
2851,48439,211
2852,42328,248
2853,32246,190
2854,1015,228
2855,45442,272
2856,26062,261
2857,39225,269
2858,40130,239
2859,15067,213
2860,34327,212
2861,25884,264
2862,8527,244
2863,11299,237
2864,16964,265
2865,7277,221
2866,29755,276
2867,37639,288
2868,32234,282
2869,14199,285
2870,44823,240
2871,46915,321
2872,47081,305
2873,30909,180
2874,23137,253
2875,29474,254
2876,13204,250
2877,2858,320
2878,17150,188
2879,5772,249
2880,41848,227
2881,15774,245
2882,6087,234
2883,36618,284
2884,42215,246
2885,28860,252
2886,20234,242
2887,39778,276
2888,48763,280
2889,17438,257
2890,23817,245
2891,17018,206
2892,42368,274
2893,16165,228
2894,47725,306
2895,35852,239
2896,29546,258
2897,40922,258
2898,31009,271
2899,43376,221
2900,49413,267
2901,35137,276
2902,40162,293
2903,9956,210
2904,8543,250
2905,20187,275
2906,48995,244
2907,13421,226
2908,40022,243
2909,19547,186
2910,39956,260
2911,36284,230
2912,11175,254
2913,29001,270
2914,31950,271
2915,29128,265
2916,23576,229
2917,24246,295
2918,18248,214
2919,46711,303
2920,6346,265
2921,41058,243
2922,31936,268
2923,13505,243
2924,25389,230
2925,49168,243
2926,29438,239
2927,309,215
2928,18110,226
2929,43895,267
2930,20801,251
2931,40608,289
2932,24615,233
2933,46971,146
2934,32114,228
2935,35810,293
2936,27761,268
2937,25067,194
2938,12185,302
2939,31457,261
2940,44966,264
2941,38529,253
2942,14015,300
2943,40667,261
2944,46165,238
2945,29155,254
2946,21667,246
2947,9523,245
2948,36688,283
2949,45397,195
2950,31279,225
2951,48922,277
2952,19913,253
2953,15245,284
2954,30115,311
2955,12917,206
2956,42504,243
2957,39283,268
2958,24512,273
2959,17444,256
2960,513,225
2961,45596,210
2962,33402,233
2963,45448,211
2964,49283,259
2965,13471,226
2966,353,310
2967,23565,195
2968,44255,239
2969,37464,235
2970,10180,251
2971,145,258
2972,31793,220
2973,2433,250
2974,26156,226
2975,6802,265
2976,28749,239
2977,3,265
2978,3124,233
2979,18364,253
2980,48505,235
2981,46738,258
2982,47386,259
2983,17387,258
2984,25652,268
2985,39945,251
2986,369,274
2987,47400,221
2988,24880,200
2989,16966,309
2990,19442,261
2991,14622,200
2992,19604,207
2993,41765,299
2994,47504,246
2995,39949,301
2996,18882,234
2997,13647,206
2998,3781,256
2999,46426,197
3000,29733,271
3001,1690,274
3002,27469,310
3003,49572,230
3004,40870,223
3005,3172,272
3006,13505,220
3007,47583,232
3008,29664,281
3009,9349,196
3010,49179,230
3011,24425,231
3012,18134,226
3013,16236,274
3014,36534,269
3015,27987,275
3016,11387,250
3017,33172,237
3018,20647,240
3019,37006,262
3020,21539,243
3021,27392,229
3022,15910,256
3023,39062,317
3024,49512,264
3025,39105,292
3026,26400,279
3027,49355,255
3028,46490,245
3029,8060,269
3030,34672,290
3031,46831,310
3032,35133,220
3033,13505,277
3034,15796,218
3035,35068,316
3036,36760,246
3037,45993,284
3038,15771,181
3039,13489,251
3040,20999,282
3041,31631,244
3042,23766,205
3043,4122,253
3044,46685,238
3045,35314,224
3046,30824,259
3047,5596,239
3048,14140,263
3049,163,286
3050,27286,258
3051,5011,249
3052,24794,281
3053,18666,276
3054,17603,218
3055,1882,258
3056,10285,295
3057,1178,262
3058,33314,265
3059,10767,203
3060,21857,198
3061,31159,245
3062,21604,244
3063,38263,270
3064,14124,206
3065,19916,293
3066,44145,228
3067,7518,292
3068,45630,282
3069,18750,282
3070,23875,266
3071,1597,219
3072,325,192
3073,18866,245
3074,32204,189
3075,35881,264
3076,26095,298
3077,16393,313
3078,11791,245
3079,6629,233
3080,21545,230
3081,4281,262
3082,26312,263
3083,15117,254
3084,38677,216
3085,7292,202
3086,45640,277
3087,28942,267
3088,44635,264
3089,7037,210
3090,33826,333
3091,1171,172
3092,9542,225
3093,48378,218
3094,10355,276
3095,24463,210
3096,3419,268
3097,49168,208
3098,39813,234
3099,32458,285
3100,13495,247
3101,46313,246
3102,8931,234
3103,31633,237
3104,17425,231
3105,3393,254
3106,37486,239
3107,19873,279
3108,17278,313
3109,16303,271
3110,41417,321
3111,38463,207
3112,45010,290
3113,47917,285
3114,35276,202
3115,39278,258
3116,9857,249
3117,35772,258
3118,24951,234
